"target","fips","samplesize","p1","p2","p3","p4","p5","p6","p7","p8","cverror1","cverror2","cverror3","cverror4","cverror5","cverror6","cverror7","cverror8","MSEout1","MSEout2","MSEout3","MSEout4","MSEout5","MSEout6","MSEout7","MSEout8","MSEoutSA","MSEttest1","MSEttest2","MSEttest3","MSEttest4","MSEttest5","MSEttest6","MSEttest7","MSEttest8"
2,141,64,0,1,"1","0","0",0,1,0,-1.01307579932857,1.35405771411024,1.35405771411024,0.269076811404755,0.200044631726291,1.03220069014856,98402457548809.3,1.44826698286573,12.1433252561764,12.8976699872299,13.2692248543999,13.0490357195932,13.0490357195932,13.0490357195932,49750038166510,12.0386728424972,13.2692248543999,0.000111392458584748,0.0660851353566257,NA,5.58034964411357e-05,5.58034964411357e-05,5.58034964411357e-05,1.04315039070594e-91,1.56675172302741e-07
2,141,128,0,0,"0","0","0",0,1,0,-0.7870817888952,-0.627735522735396,-0.538765509382458,-0.538765509382458,-0.538765509382458,-0.545653709911107,38822236114550,-0.345774793379295,11.8407627795576,13.4919872636713,13.0554105907246,13.162402586909,13.0554105907246,13.0554105907246,139342922915691,12.3298903685913,12.6486949322112,0.000949126729569728,6.06404485916243e-05,0.090864418653178,0.0475274895339439,0.090864418653178,0.090864418653178,5.72054128371619e-83,0.0564139765311704
2,141,256,0,1,"1","0","1",0,1,0,1.57644003545403,1.80973025074192,0,-0.0966150531272518,2.20908107037625,2.17821062310088,886834923194470,0.817744336519521,11.8316086157725,13.773800805386,13.1282886843631,12.9445171673529,13.1282886843631,12.9445171673529,758740831415962,11.8491525421378,13.1282886843631,1.13355929523139e-06,0.00335937974929632,NA,0.00121924830802731,NA,0.00121924830802731,1.40402623046311e-93,4.12651510456394e-09
2,142,16,0.5958,0.5306,"4e-04","0.1736","0.3216",0.3216,0.9898,0.8666,-1940.54148937814,899.133536617651,-168.967977509175,-689.070022272562,-237.431162970612,-237.431162970612,358196281396.156,-1674.62499552275,2463.00621780205,3240.71039351437,3088.64319169973,3029.85774224789,2948.0384089409,2948.0384089409,1662465542989.67,2351.99614256688,3554.23431431694,3.06397335073222e-12,1.25951120403398e-12,5.27497036351307e-19,2.90921629973912e-12,2.88752045979971e-17,2.88752045979971e-17,3.2192301967838e-131,1.25825015160113e-23
2,142,32,0,0,"0","0","0",0,1,0,-1150.83811149294,-212.141519087422,-955.954357469801,-955.954357469801,-1147.09755018742,-1147.09755018742,1.27892845150299e+20,-1110.76023425397,2462.43977436166,3303.04888801387,3278.36746711942,3189.09126262897,3098.10788253673,3098.10788253673,1.39493171536345e+20,2625.88966797567,3858.12679715048,2.55267559811188e-33,8.51260273841878e-15,1.40662716300571e-26,9.90545213896024e-19,5.19530803025403e-24,5.19530803025403e-24,7.53777161147189e-92,1.15132646257998e-31
2,142,64,0,0,"0","0","0",0,1,0,-1458.03719397237,-962.548232474785,-982.784669834191,3.23430712106074,-814.057468807807,-814.057468807807,147472108840010624,-1503.32527760789,2162.57421040597,3239.86756815688,2933.57758149705,3006.7075232902,2874.76965354172,2874.76965354172,960759091889786368,2153.02014891706,3560.42208047139,1.00352946642821e-26,1.12626225658306e-14,1.18658231213971e-27,9.53051210151228e-12,8.40370251950091e-36,8.40370251950091e-36,4.05965505551577e-89,7.21136015554397e-30
2,142,128,0,0,"0","0","0",0,1,0,-992.902361967799,-352.301351573899,-315.014936287664,-567.656471284013,-571.272815820089,-571.272815820089,3.1888705865533e+19,-996.16493148169,2249.42819150652,3174.80815186347,3005.18957652354,3005.18957652354,2881.03425250822,2881.03425250822,41044810952280702976,2230.06598828666,3673.56073397678,5.87642928012492e-24,1.39830457047013e-13,1.61788880424826e-19,1.61788880424826e-19,8.38997780102639e-25,8.38997780102639e-25,1.49933721447794e-102,1.37705657516031e-25
2,142,256,0,0,"0","0","0",0,1,0,-1315.96257899786,-267.4811021135,-636.252315108882,-673.829532914961,-460.979405049676,-460.979405049676,4.6780469190844e+19,-1297.89494987406,2305.52272908582,3314.78009799737,3120.74316139948,3235.26880065659,3119.08702461126,3119.08702461126,1.62829778048104e+20,2301.25328176883,3939.65245826199,5.72078220530325e-30,2.34053693885293e-17,7.82514583718887e-37,1.1521569432664e-19,9.96044592544379e-44,9.96044592544379e-44,3.20353614863081e-90,6.00185511163469e-31
2,143,16,0.9217,0,"0.5991","0","0.198",0.198,0.9898,0.1977,-491.454189123031,-224.383984533943,-295.834702128026,-131.83975789182,-295.834702128026,-295.834702128026,21124610246154836,-354.256359364065,497.691858768158,352.497171630274,356.416338479625,345.933036197004,463.637828268654,463.637828268654,31630718684154.5,470.86375453839,458.168327375504,0.111642236920845,1.59348234699775e-36,3.61997642666249e-21,2.06172100464803e-46,0.79531724422465,0.79531724422465,1.68254663147159e-92,0.51861581939443
2,143,32,0,0,"0","0","0",0,1,0,-472.784709075021,-46.865091016027,-204.863834371457,-207.965227801799,-281.670525455276,-281.670525455276,21038017861035296,-320.953546206107,259.144657510984,312.420828423463,312.420828423463,326.207051942312,312.420828423463,310.457953304129,304698637018987648,256.676678464613,426.97995376919,3.1760801353395e-19,8.05942956191692e-41,8.05942956191692e-41,8.72029522887183e-46,8.05942956191692e-41,1.68546204338169e-26,3.55908841479158e-90,1.58887909455857e-26
2,143,64,0,0,"0","0","0",0,1,0,-219.344523609958,-45.6724114692128,-56.5300767931707,-109.394147012355,-58.789358671577,-58.789358671577,365121433925963712,-208.902374196748,252.352638000264,369.70195095413,322.281758051684,322.281758051684,310.446125456422,310.446125456422,1761206458435.63,248.139426991958,422.041345982406,1.14717411459196e-22,3.34306944331925e-13,6.03379264485469e-44,6.03379264485469e-44,5.45773760825149e-40,5.45773760825149e-40,2.90704649050271e-95,6.8464363241177e-25
2,143,128,0,0,"0","0","0",0,1,0,-177.599864363271,-81.2345862049597,-94.118006936642,-94.118006936642,-90.8788618297091,-90.8788618297091,1475731956919712256,-170.649859946906,257.023510697563,375.914971018523,336.063291305003,336.063291305003,324.120135507152,324.120135507152,1857319812898053376,265.389079903742,432.867487672831,1.02941493557427e-29,3.58994398858958e-13,3.48817502132405e-40,3.48817502132405e-40,3.45242345595896e-37,3.45242345595896e-37,3.11682991756806e-102,2.58219374083653e-30
2,144,16,0.6757,0.6029,"0.3633","0.3633","0.6229",0.4845,0.9898,0.6549,2019.45669315898,983.973332242229,2179.07933280716,45.9545292519697,601.489717661928,601.489717661928,16194539786912136,1154.2685071973,5094.80237443101,7003.29653156787,6438.11419407579,6438.11419407579,6868.28520884736,6517.5671243553,7150801852918047744,5073.41858608863,7349.03636556324,3.61839209791245e-26,4.9035004956891e-05,7.4261171369492e-32,7.4261171369492e-32,6.6972266050457e-08,6.59828183242479e-28,1.52400260537691e-94,2.7850281012898e-32
2,144,32,1e-04,0,"0","0","0",0,1,0,-6071.22958397737,-2451.59324713821,-2737.25830077473,-2451.59324713821,-3061.91778151333,-3061.91778151333,20479088813695311872,-5738.40222060903,4556.26590992483,5558.64091845992,5763.0967038179,5558.64091845992,5691.80841453857,5691.80841453857,74945097947628765184,4476.14995123126,6954.38953254338,4.1704424223934e-12,8.1630320510106e-26,2.40616342569324e-20,8.1630320510106e-26,7.15874015208857e-16,7.15874015208857e-16,2.53793232386886e-88,2.80647522719906e-13
2,144,64,0,0,"0","0","0",0,1,0,-2340.88300616993,-1079.21982317678,-992.408694893857,-841.553086873625,-1154.17751212478,-1154.17751212478,1.95140147162706e+21,-2427.46397499645,4262.45906983122,5634.5268151965,5944.82899127129,5985.16062262583,5929.9594818792,5929.9594818792,1.03560730026714e+21,4217.28237900862,7040.06516095976,1.7449664117088e-19,1.26927741001012e-30,3.72442497807281e-19,2.58642355960519e-37,4.12196832316376e-13,4.12196832316376e-13,4.09757655562191e-91,1.56978546804326e-20
2,144,128,0,0,"0","0","0",0,1,0,-2662.0795560299,-857.923129637492,-857.923129637492,-857.923129637492,-1066.01922619076,-1066.01922619076,1.09892079933861e+21,-2702.75821995416,3706.77215999324,5732.81515217422,5732.81515217422,5732.81515217422,5553.60906300166,5553.60906300166,1.97495599295509e+21,3694.79773076522,7093.81327479293,1.71611153198258e-27,1.62689259922283e-24,1.62689259922283e-24,1.62689259922283e-24,4.84835721843834e-25,4.84835721843834e-25,3.65744602932938e-89,5.5914821569663e-28
2,145,32,0.0011,0.0092,"0.0014","0","0",0,1,0.0114,-5854.14620576782,-3541.06806541493,-4637.90214103948,-4346.89972873879,-5993.71667540957,-5993.71667540957,190461461359838208,-6000.3435687253,9799.93659059456,13110.405159948,11181.1529675282,13276.5500672504,9756.83983075047,9756.83983075047,112289916264229232,9586.49012038387,15823.1397964004,2.68360528273989e-23,9.34459403778544e-25,3.45847285763506e-34,7.80778943224242e-17,2.18225137533848e-28,2.18225137533848e-28,3.48163695736158e-86,4.86892112291785e-26
2,145,64,0,0,"0","0","0",0,1,0,-2791.42272158839,-3528.90608343174,-5705.35060950491,-4026.38618812873,-6853.00555378053,-6853.00555378053,83694303302695190528,-2890.05881482872,8993.05813375991,12276.6992724793,10651.1561843096,10651.1561843096,9231.81978066158,9231.81978066158,1.01161412085987e+20,8948.04339152742,14750.2622050042,4.92670313477914e-22,3.85233050323187e-16,2.70256713667286e-32,2.70256713667286e-32,1.80650691769348e-27,1.80650691769348e-27,2.2413748092598e-88,1.29112658046739e-22
2,145,128,0,0,"0","0","0",0,1,0,-7381.50747495903,-1214.05228875692,-2858.54798379717,-1214.05228875692,-4847.31797950734,-4847.31797950734,1.08276579027127e+20,-7350.79396189457,9126.10736313457,12923.9878492716,11605.1363006899,12923.9878492716,9974.06813278077,9974.06813278077,2.45756751418766e+20,9108.21911041693,15660.5024937175,4.56974611943109e-23,3.0427969603684e-19,5.37218924518365e-29,3.0427969603684e-19,1.46619280119693e-25,1.46619280119693e-25,3.98363436560941e-90,2.66702608454355e-23
2,146,16,0.9969,0.6399,"0.0491","0.0491","0.866",0.866,0.9898,0.9585,2363.69096251548,62.5909117457421,174.283734005557,36.9970016324791,174.420229412337,174.420229412337,16653975522594508,194.889643714637,734.911299733304,1149.51792459415,1032.55259139398,1032.55259139398,1032.49031380006,1032.49031380006,6144686413650519,849.337599796437,1299.75252835366,1.63847548229941e-56,1.53376289140973e-44,2.02760958008475e-68,2.02760958008475e-68,2.24625654025137e-59,2.24625654025137e-59,1.33521685946394e-102,5.34233379484333e-70
2,146,32,0,0,"0","0","0",0,1,0,-883.304144439834,-261.442543218815,-229.26811414234,-239.97633979517,-229.26811414234,-229.26811414234,119456935580499536,-897.29162415358,678.278555281698,1051.90025549902,1051.90025549902,1096.43675948524,1033.39042893342,1033.39042893342,113202122793924176,530.04686508664,1390.84396743656,6.95236134818933e-27,2.22951432051995e-47,2.22951432051995e-47,5.48859683808336e-54,3.42704985128746e-38,3.42704985128746e-38,1.95246838177367e-90,1.50927726326472e-43
2,146,64,0,0,"0","0","0",0,1,0,-209.79820364683,-421.702463719701,-473.433237368479,-267.934512158841,-506.870535923915,-506.870535923915,1244288691287301120,-246.98869226334,522.890668293454,993.58626113543,930.283325413235,1020.04506303,931.06970865085,931.06970865085,127391840639027440,525.029289890598,1273.41291340386,2.28118220679148e-43,3.47610240045567e-41,6.01993699969433e-41,2.19510711279155e-51,5.91289708453481e-19,5.91289708453481e-19,2.28799534537672e-82,6.1215207449544e-47
2,146,128,0,0,"0","0","0",0,1,0,-612.014750927912,-259.344187063412,-253.19227812439,-126.026332969683,-253.19227812439,-253.19227812439,10816278321600837632,-584.279994814827,513.71973928929,1052.11225612855,992.913563042415,1137.56544531705,992.913563042415,992.913563042415,13881718577000540160,514.551649628703,1400.04239987279,6.44403011072881e-51,3.45058173352634e-62,3.28867310649638e-49,7.56097569245967e-69,3.28867310649638e-49,3.28867310649638e-49,1.00351857301495e-95,4.0594412487466e-52
2,146,256,0,0,"0","0","0",0,1,0,-938.208164161948,-374.39629657589,-428.155831904746,-288.637683887215,-428.155831904746,-428.155831904746,2496361241560756736,-947.576769808051,518.529124610959,990.076727381402,934.954919942423,1067.48068581576,934.954919942423,934.954919942423,3158204729793544704,515.076780593705,1310.40914964902,4.4090600952628e-40,4.37771470173801e-58,3.76202649975285e-46,5.16893182637958e-66,3.76202649975285e-46,3.76202649975285e-46,1.62453298262896e-85,7.54427611308043e-41
2,147,16,0.7347,0.6702,"0.544","0.3075","0.4621",0.4621,0.9898,0.6921,-211.766012540433,-77.1145552043283,-77.7179768737222,-77.9029175048114,-154.904634638334,-154.904634638334,25198597141257376,-113.677609833949,672.412060674435,490.705718828895,482.774448727696,570.410974577586,471.278922934862,471.278922934862,41818184185.8535,489.481318826518,619.558583601822,0.0949963844197372,4.42809895980309e-27,2.93191298496061e-24,1.83458715833262e-07,1.45140231605949e-21,1.45140231605949e-21,9.64018339131801e-115,4.33997793428245e-25
2,147,32,3e-04,0,"0","0","0",0,1,0,-584.555673059697,-321.556899166188,-326.003842036485,-49.1617863620488,-311.130044167698,-311.130044167698,224518136718578,-443.464351071028,537.586779407421,544.778914685102,543.78353198388,544.778914685102,528.477381801889,528.477381801889,2328177840894602,508.782246838024,697.572270112175,2.91240159413986e-08,2.17297747721742e-31,3.02741254272768e-27,2.17297747721742e-31,1.10352693005026e-24,1.10352693005026e-24,2.06534323653883e-98,4.74384689521075e-14
2,147,64,0,0,"0","0","0",0,1,0,-73.9510309673703,-65.3353273288999,-34.87793463359,-65.3353273288999,-32.6801582375433,-32.6801582375433,1945719069992880128,-95.0021573003235,534.81594681726,534.856791147999,534.856791147999,534.856791147999,507.933119485209,507.933119485209,2043693438887417344,530.781433386465,661.222836082237,5.0781053030708e-10,2.46838679660321e-27,2.46838679660321e-27,2.46838679660321e-27,3.09595239986088e-23,3.09595239986088e-23,1.14383405626086e-85,2.21838598719818e-12
2,147,128,0,0,"0","0","0",0,1,0,-48.0747656013468,-52.6260981425928,-75.6616229010945,-49.6845720143043,-76.498997138752,-76.498997138752,4087422600614972416,-80.7014918738549,492.831391341322,533.426756093984,524.100289522777,558.17513803502,510.602270031631,510.602270031631,4387855677923956224,497.911184941635,657.711741473226,1.55301536216029e-21,3.82669227779599e-25,1.31094429083653e-23,1.93477748361143e-22,1.27545860716851e-21,1.27545860716851e-21,8.40846314181304e-84,7.97888226655901e-24
2,147,256,0,0,"0","0","0",0,1,0,-225.935414331026,-164.715168519935,-195.458693771167,-124.156369517403,-215.648316377095,-215.648316377095,2099055718613546240,-232.763859748673,478.81518032517,527.887215470209,516.97769579663,551.10334358201,502.313049193313,502.313049193313,1977456281596247808,481.802724834706,665.692936130909,1.75433748028384e-25,1.11277272123971e-32,8.36685393053541e-31,4.95724972739074e-28,2.10425270284969e-28,2.10425270284969e-28,1.00024308838961e-95,3.12274524136744e-28
2,148,16,0.8692,0.3786,"0.5895","0.2854","0.5895",0.5895,0.9827,0.8639,57186.9171290653,-3251.01365535284,-2029.19551696712,-5623.20861836204,-2290.8095166585,-2290.8095166585,2540058362070736384,50270.1335081927,20863.7716052785,23198.6990256605,23788.9886203387,23186.4421597686,23788.9886203387,23788.9886203387,17273293516660102,20890.6703172038,30373.5213461535,4.14971752860518e-12,6.1679101111918e-25,1.27164347066175e-14,1.86542593426781e-22,1.27164347066175e-14,1.27164347066175e-14,8.90613149878745e-118,2.67125286114673e-12
2,148,32,0,4e-04,"4e-04","0.0021","4e-04",0.0028,1,0,9100.80930780108,-10081.8836081425,-944.960542515109,-5181.65012403596,4214.77579995302,4055.62594398845,6.50172915146704e+20,7436.09800708049,27540.0103110448,24547.4549992765,24547.4549992765,22740.0321769556,24547.4549992765,28869.5021283864,9272344734722054144,27262.2779757471,30138.3955964056,7.05175119858311e-05,2.47642921722962e-12,2.47642921722962e-12,2.07833784832516e-18,2.47642921722962e-12,0.0848927354221439,3.86020344783497e-92,8.41824872541891e-06
2,148,256,0,0,"0","0","0",0,1,0,-13601.3856977358,-10103.4967458372,-9720.66195822953,-9720.66195822953,-9700.73390500647,-9700.73390500647,36037134801606537216,-13613.3073827175,19238.6456405779,23706.0007102876,23402.9710507935,23402.9710507935,23402.9710507935,23402.9710507935,6.0425225792251e+19,19236.3604635988,30969.0532890267,2.29921211008671e-21,9.41556635053125e-28,7.94730419628169e-27,7.94730419628169e-27,7.94730419628169e-27,7.94730419628169e-27,2.32413547540517e-80,2.12925629471547e-21
2,149,16,0.9796,0.191,"0.4946","0.4946","0.4946",0.4946,0.9898,0.944,-0.608458197464131,-107.057481424672,-143.715152379497,-143.715152379497,-143.715152379497,-143.715152379497,327611149.71713,-145.32745351851,655.703965896102,725.639309518446,760.440019392682,760.440019392682,760.440019392682,760.440019392682,50204181229923496,628.553215157715,578.898378772303,0.00154360384304938,8.69481570425193e-26,2.85277562572662e-25,2.85277562572662e-25,2.85277562572662e-25,2.85277562572662e-25,7.93384341094603e-90,0.0150501483046472
2,149,32,0,0,"0","1e-04","0",0,1,1e-04,-43.834458429757,-94.0838122803336,54.360191393233,-41.0000403021463,-27.7493235578247,-27.7493235578247,595106657659019520,-23.3803585205937,569.60738863384,599.075883014216,545.264782466179,591.001350589588,545.264782466179,545.264782466179,2354994553530065920,545.115987038363,632.973536094516,0.00162080863164144,2.17534940217449e-07,1.36377307130705e-18,3.42375286314287e-05,1.36377307130705e-18,1.36377307130705e-18,1.63081394012461e-82,2.28613120115243e-17
2,149,64,0,0,"0","0","0",0,1,0,-32.2441105448828,-12.8972052935831,-186.028926191551,-35.1293493059482,-50.1897906232886,-50.1897906232886,2105527681497050,-50.253956322815,491.491190236319,559.804317622477,517.347736241171,540.05582659043,517.347736241171,517.347736241171,399533975433940096,495.120213747642,570.050597662866,2.94932262428184e-05,0.0875233653537083,9.21519123089921e-09,0.00259682306850346,9.21519123089921e-09,9.21519123089921e-09,5.11789834793651e-79,3.99994519848709e-08
