"target","fips","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
4,440,28,7.37690843194706,6.37412720361366,5.91,6.18055555555555,0.1258,0.1709,"2e-04"
4,441,12,1729.39591431092,505.258685203664,393.552,382.202777777778,0.9585,0.947,"0.9099"
4,441,16,2570.85334464131,479.24173326465,234.6875,292.050347222222,0.2639,0.1899,"0.1392"
4,441,20,258.700558169867,102.275696117883,82.6979166666667,86.8935185185185,0.8711,0.6786,"0.3606"
4,441,24,86.6920961071246,32.4351367800819,34.2109375,22.7534722222222,0.0634,0.1917,"0.0171"
4,441,28,46.1660724763503,30.4290144774943,34.4375,23.3819444444444,0.0098,0.0248,"2e-04"
4,442,16,3159.29937664719,559.306097990642,443.631944444444,408.803819444444,0.916,1e-04,"0.0142"
4,442,20,492.297169672954,349.642302409923,331.777777777778,318.236111111111,0.6787,0.0483,"0.3266"
4,442,24,54.914776037366,38.4134172498141,41.5859375,44.71875,0.0933,0.1662,"0.0016"
4,442,28,25.886902322726,28.9354625561915,19.828125,13.2083333333333,0.1205,0,"0.0016"
4,443,16,73671.2966289813,12296.4561636109,9193.30555555555,9762.02083333333,0.0348,0,"0"
4,443,20,8977.9259954064,13925.1782242498,11065.8888888889,11938.2523148148,0.3893,0,"0"
4,443,28,13878.4171998023,14401.5461738221,12198.75,15541.2847222222,0.0664,0,"0"
4,445,12,26943.7313746923,11342.8631310362,11466.425,11764.0125,0.9925,0.0371,"0.6094"
4,445,16,8554.62679193307,12840.5782924168,13879.8194444444,13259.0607638889,0.961,0.5405,"0.0582"
4,446,12,320755.654504491,411590.022729249,563240.7875,346013.435714286,0.9952,0.4851,"0.9887"
4,446,16,791312.036425346,162305.251742003,124444.9125,172754.37372449,0.6552,0.5326,"0.0042"
4,446,20,137000.272765345,186534.290582417,115204.493055556,122200.736394558,0.397,0.1418,"0"
4,446,24,230028.71486545,285018.938692062,157544.496527778,158473.857142857,2e-04,0,"0"
4,446,28,458055.908831906,558935.979239266,243504.347222222,241142.948979592,0,0,"0"
4,447,16,29274.6176470488,6215.61785357344,5510.85416666667,4750.90104166667,0.8145,0.6513,"0.6567"
4,447,20,7422.99298931969,4197.19789063222,5045.94444444444,4808.50925925926,0.9336,0.9121,"0.9541"
4,447,24,10836.248536731,5079.25873840206,5081.31944444445,5392.75694444445,0.6912,0.4746,"0.3719"
4,447,28,9642.43215323689,1171.9591662595,1145.63888888889,1814.54861111111,0.0564,0.0137,"0.0805"
4,448,12,52308.9320978976,11607.4205568327,14529,8151.16388888889,0.9944,0.0044,"0.0294"
4,448,16,29746.7079880461,11330.0634511746,5540.24305555555,3692.34027777778,0.2122,0.0522,"0"
4,448,20,248.328038120224,640.796655178557,377.020833333333,330.627314814815,0.1278,0.355,"0"
4,448,24,80.9325808308077,212.457766653996,160.7890625,138.920138888889,0.0027,0.0102,"0"
4,448,28,62.1035948912209,181.25229963921,86.4375,89.0416666666666,0,0,"0"
4,450,12,101166.292139368,15158.6068316322,20945.1,23664.7944444444,0.9863,0,"0.001"
4,450,16,60082.8911104098,18093.056856976,13669.24609375,10306.6579861111,0.6283,0.0251,"0"
4,450,28,2605.15308003786,963.967470466743,1039.49,946.451388888889,0.0137,0,"0"
4,451,12,8137.31246943668,816.699999999996,536.225,413.602777777778,0.9753,0.114,"1e-04"
4,451,16,3130.31605665388,191.268378517969,110.14453125,105.255208333333,0.0859,0.0077,"0.0235"
4,451,20,50.1903730765989,66.1242866225701,57.1133333333333,62.3541666666667,0.0064,0.0169,"0.003"
4,451,24,63.4424777730635,88.2477852384084,69.385,70.84375,1e-04,0,"0"
4,452,12,3882.98578865683,804.652470511698,966.6,963.104166666666,0.9758,0,"0"
4,452,16,2165.14821184464,451.284058950683,460.125,587.536458333333,0.6213,7e-04,"0.0013"
4,452,20,531.776690666184,171.538662753693,198.625,226.488425925926,0.8197,0.086,"0"
4,452,24,496.052023437123,52.2381165035838,49.234375,70.1354166666667,0.6491,0.02,"0"
4,452,28,419.389473903677,2.91969187162175,56.28125,98.4791666666666,0.6418,0.0012,"0"
4,453,12,270834.606319677,29492.8500000002,9658.16111111111,9151.68194444444,0.9939,0.0215,"0.0011"
4,453,16,48802.0862794405,26568.1666905045,13289.78125,11030.8784722222,0.8916,0.0224,"0.8848"
4,453,20,2131.25821142519,1118.04645130149,1011.99074074074,1056.81712962963,0.7528,0.2194,"0.1075"
4,453,24,2841.71131359544,448.064623460937,450.861111111111,437.576388888889,0.0247,0.195,"0.0218"
4,453,28,297.413998808902,276.182832270477,486.805555555555,546.881944444444,0.3246,0.0439,"0"
4,454,12,476.102532155153,547.618239094203,320.828125,380.811111111111,0.0148,0,"0"
4,454,16,834.85523451944,357.391148351569,276.703125,328.953125,0.2909,0.2547,"0.0364"
4,454,20,133.727199697493,43.667014905467,43.962962962963,55.3125,0.4835,0.0344,"0.5763"
4,454,24,64.6797327137412,54.6795337639833,46.0416666666667,24.6006944444444,0.2977,5e-04,"0.0036"
4,454,28,40.3687941079878,30.7274248078877,19.25,10.4722222222222,6e-04,0,"0"
4,455,12,3115.545254458,945.100000000002,709.1875,696.773611111111,0.9917,0.2685,"0.2724"
4,455,16,2977.96198805162,682.402456073734,504.015625,637.592013888889,0.0318,0.0278,"0.067"
4,455,20,236.234870574311,280.111067683911,287.03125,314.793981481481,0.063,0.0268,"0.0984"
4,455,28,148.035832633304,57.3685282162365,68.765625,46.7916666666666,0,0,"0"
4,457,12,88127.0746553975,70053.4179107821,56165.51875,47404.1777777778,0.8888,0,"1e-04"
4,457,16,179226.160165448,97754.56307626,59241.18,56685.9652777778,0.8611,0,"0"
4,457,20,3394.59372943608,6217.15991491472,8901.01041666667,6578.80092592592,5e-04,0.0144,"0"
4,458,12,21224.2835071829,6617.78653991478,7229.2375,5709.64305555555,0.9866,0.0059,"0.2253"
4,458,16,4137.08409927447,2715.3542743368,2150.49,2147.42708333333,0.3355,0,"0"
4,458,20,472.945607288309,533.28741130905,198.223333333333,186.925925925926,0.844,0.4435,"0"
4,458,24,233.024288390963,42.3806394498053,76.74,80.3125,0.0279,9e-04,"0"
4,458,28,246.337637709172,64.1599555612143,89.7,83.9236111111111,1e-04,8e-04,"0"
4,459,12,17062.4382322091,2464.26942150024,2750.13333333333,2823.9375,0.9319,0,"0.0054"
4,459,16,6287.28352338941,1511.05534695125,2339.32638888889,2309.12152777778,0.5423,0.0101,"0.0734"
4,459,20,1789.95599315845,716.051636028768,565.083333333333,497.219907407407,0.5371,0.0439,"0.0549"
4,459,24,2418.63878734742,1025.50455949485,748.25,519.274305555556,0.0153,0.0027,"0"
4,459,28,3300.32092746945,955.593424353173,843.75,576.965277777778,0.0859,2e-04,"0"
4,460,12,3491.71098456781,350,691.266666666667,458.902777777778,0.8909,0.0147,"0.2819"
4,460,16,1379.83611624523,327.4375,1017.421875,400.644097222222,0.9891,0,"0"
4,460,20,134.827645140502,97.5823008598065,122.386666666667,116.81712962963,0.3745,0.0063,"0"
4,460,24,125.074022875727,37.5854765178533,33.65,30.9548611111111,0.0126,3e-04,"0"
4,460,28,158.560421242815,50.6915911170999,37.87,39.3888888888889,0.0747,0,"0"
4,461,12,71522.8690889452,4536.0582058703,4032.6875,3929.08472222222,0.8922,0.8083,"0.0069"
4,461,16,3191.98532858412,2518.000283197,3160.06,2852.40277777778,0.9641,0.9486,"1e-04"
4,461,20,667.187999820339,646.666472355213,657.435185185185,521.74537037037,0.909,0.4361,"4e-04"
4,461,24,786.436179637994,160.989153070806,180.9921875,129.277777777778,0.2326,0.456,"0.26"
4,461,28,946.44296884801,286.005719153531,321.59375,205.013888888889,0.3912,0.0221,"0.0141"
4,463,12,43817.799513669,2624.2,1433.2625,2622.41805555555,5e-04,0.1217,"0.0032"
4,463,16,12397.0758749266,1713.68504937295,1169.6,1264.25,0.0764,0.038,"0"
4,463,20,413.065085183656,574.59628772468,472.37,363.534722222222,0.0404,0.0889,"0"
4,463,24,118.073010748714,38.3715255321565,19.385,18.4583333333333,0,1e-04,"0"
4,463,28,137.03700065605,25.9772343104197,16.35,23.2361111111111,0,0,"0"
4,464,12,15451.517032532,6056.0778827266,5849.85,5123.225,0.9849,0.0024,"0"
4,464,16,8953.34295328899,9374.58215903726,5783.89453125,4251.36631944444,0.4463,0.167,"1e-04"
4,464,20,1814.45960080409,599.666666666667,878.463541666667,833.601851851852,0.4473,0.3136,"0.0139"
4,464,24,1301.67323401152,466.75,406.171875,501.159722222222,0.0533,0.0078,"0"
4,464,28,984.639646048148,718.5,554.15625,808.965277777778,0.3945,0.0055,"0"
4,465,12,116089.95519481,34550.4444971169,25551.126,45107.9416666667,0.9995,0.3349,"0"
4,465,20,4584.61626347286,3311.02710145394,5065.99666666667,4308.59490740741,0,1e-04,"0"
4,465,24,948.546723764805,880.861951545998,671.88,793.954861111111,0,0,"0"
4,465,28,1106.61432753091,1223.73687882887,1040.15,1337.78472222222,0,0,"0"
4,468,12,5083.71953304461,1572.99330251634,1199.946875,966.147222222222,0.9413,0.9138,"0"
4,468,16,1249.94546141416,1417.44743543927,963.47265625,536.871527777778,0.458,0.6199,"0.0862"
4,468,20,135.812701970242,276.047690539294,385.901041666667,276.453703703704,0.1306,0.2195,"0.3748"
4,468,24,40.1786588665795,14.4531844896764,25.46875,12.8645833333333,0.0022,0.043,"0.0062"
4,468,28,41.684870778105,19.8970297382341,22.171875,19.0763888888889,0,1e-04,"8e-04"
4,469,12,212286.549039647,29345.6494805906,19611.6611111111,14794.3625,0.9968,0,"0"
4,469,16,33633.9541386632,24599.5903781738,22832.7013888889,16999.625,0.4717,3e-04,"0.0553"
4,469,20,1524.46206291361,3864.75,5238.859375,5382.20138888889,0.6529,0.5023,"0.3292"
4,469,24,796.23542373938,411,496.296875,457.211805555555,0.1328,0.0846,"0.0369"
4,469,28,1410.03330652417,697.5,887.78125,805.590277777777,0.0206,0.0191,"6e-04"
4,470,12,9634.18778066552,2077.28763752232,1693.01875,1622.43194444444,0.9419,0.0223,"0"
4,470,16,4643.88313221938,1699.14448178084,1192.93359375,949.758680555556,0.8842,0.0267,"1e-04"
4,470,20,120.603185448269,55.0833333333333,52.7395833333333,51.7962962962963,0.9801,0.6459,"0.4467"
4,470,24,119.764816243916,11.6607255330853,17.75,10.125,0.1443,0.3399,"0.149"
4,470,28,36.9966759000518,7.73969095775951,15.46875,11.5694444444444,0.0755,0.0189,"0.07"
4,471,12,13123.9833940445,2310.85000000014,1141.225,1060.85833333333,0.2283,0,"0"
4,471,16,16023.5705035204,2666.6875,1202.3203125,974.269097222222,0.6027,0.3878,"0"
4,471,20,56.4597007067113,107.278328748766,254.041666666667,132.356481481481,0.229,0.2325,"0.0227"
4,471,24,22.5449230653361,6.90150951814391,10.1666666666667,11.7256944444444,0.0214,0.0051,"0.0043"
4,471,28,17.0497320656916,9.65541802535596,17.25,20.9930555555556,0,0,"0"
4,472,12,3057.70587603082,1701.2,1143.9625,900.365277777778,0.1191,0.7953,"0.2246"
4,472,16,4133.61679951503,1812.14658933835,668.40625,534.6875,0.3692,0,"0"
4,472,20,218.058154393436,122.266457985485,161.125,154.5625,0.5035,0.2086,"0.0383"
4,472,24,181.917696430578,83.8702172149774,93.21875,78.3020833333333,0.0616,0.0449,"3e-04"
4,472,28,139.080969835713,124.316461333092,124.96875,120.458333333333,0.0582,0,"9e-04"
4,473,12,41054.9749164688,7101.07018161815,6899.636,6004.91666666667,0.9639,0.961,"0.762"
4,473,16,18028.8260801493,5969.53517914268,5887.375,4623.12847222222,0.5712,0.4939,"0.2549"
4,473,20,427.672906077677,818.237884575556,862.494791666667,1063.30324074074,0.6447,0.6238,"0.8767"
4,473,24,269.313255958892,149.90634320905,99.0555555555556,146.423611111111,0.2703,0.527,"0.7044"
4,473,28,50.6492305418417,58.3267932632926,55.2777777777778,92.9097222222222,0.0152,0.0023,"0.0515"
4,474,12,73287.280063831,16809.4548971536,20015.262,20392.6833333333,0.9884,0.9704,"0.5413"
4,474,16,53051.3598213852,10988.129300624,15074.9475,13888.484375,0.5229,0.0424,"1e-04"
4,474,28,651.912802044578,691.796907739616,835.078125,593.875,4e-04,0.0024,"0"
4,475,12,15540.9494210367,4313.95000000001,3424.615625,4226.36944444444,0.9536,0.7041,"0.006"
4,475,16,2277.9234179072,4769.91066822674,4969.3359375,4810.75347222222,0.9561,0.5721,"0.1704"
4,475,20,123.647332098113,316.333333333333,472.671875,294.8125,0.4023,0.0498,"0"
4,475,24,130.91904288829,92.125,84.6796875,78.1666666666667,0.0117,0.0192,"0"
4,475,28,239.13417376443,161.75,86.84375,117.625,0,4e-04,"0"
4,476,12,14963445.2788578,277886.757968149,230394.7875,201874.797959184,0,0.9922,"0.8253"
4,476,16,325226.961754572,236227.565609653,207229.015625,244650.764030612,0.4724,0.6062,"0.9844"
4,476,20,33211.7553900788,35832.6613827516,38564.5185185185,43182.5476190476,0.2729,0.1788,"0.4485"
4,476,24,30300.941390125,30627.6366229659,24124.2777777778,21932.8112244898,0.1657,0.0195,"0.1307"
4,476,28,28195.223631115,40721.3224108381,30588.1388888889,29128.4030612245,0.0044,0,"0.0051"
4,477,12,497319.708890048,89145.6999999994,29061.0333333333,25037.3541666667,0.9562,0,"0"
4,477,16,45270.4824910194,62833.1103242565,108430.5,28902.3385416667,0.4586,0.0013,"0.1161"
4,477,20,16713.9090290848,4675.92207564728,5115.453125,6073.96527777778,0.0251,0.0017,"0"
4,477,24,7172.48714499845,594.386210564787,786.109375,1308.19444444444,0.0041,0.0618,"0"
4,478,12,73351.3708642289,4098.5,3843.45,2479.77638888889,0.9757,7e-04,"0"
4,478,16,85034.4428589616,4558,4045.10546875,1983.33506944444,0.9234,0.0015,"0.6633"
4,478,20,197.426518151709,253.076319253472,249.962962962963,796.972222222222,0.0228,0,"1e-04"
4,478,24,89.0544110515709,99.3274187684322,102.708333333333,187.725694444444,0.1096,0.2549,"0"
4,478,28,130.973535390028,155.476381422225,162.916666666667,236.631944444444,0.0212,0,"0.0136"
4,479,12,1153237.99151368,417067.819074775,275521.575,110768.019387755,0.9915,0,"0"
4,479,16,1030027.38515962,208608.173606941,102112.4275,82100.6147959184,0,0,"0"
4,479,20,10242.9870387196,10598.540155206,10993.8385416667,7207.34013605442,0.1223,9e-04,"0.0022"
4,479,24,6280.66353965266,1438.78128217336,1975.828125,3470.17091836735,0,0,"0"
4,479,28,9140.26095066779,2055.43604161426,2675.109375,4822.67857142857,0,0,"0"
4,480,16,13190.0813809366,10611.3235267948,8768.815,8479.43055555555,0.0866,0.0681,"0.0286"
4,480,20,514.209879994588,1007.08333333333,1545.15666666667,1130.34953703704,0.1259,0.119,"0.0056"
4,480,24,721.333877539271,205.75,144.135,173.993055555556,2e-04,2e-04,"0.0098"
4,480,28,770.578755830274,367,270.77,322.055555555556,2e-04,7e-04,"0"
4,481,12,200543.570232154,19652.0394792711,31524.35,32654.8791666667,0.9938,0,"0"
4,481,20,10226.4944859952,4448.79440188908,6099.38020833333,6114.77314814815,0.0386,0.0718,"0.0018"
4,481,24,9240.23673680221,520.609197135988,578.819444444444,941.555555555555,0.0028,8e-04,"0"
4,481,28,2663.12512506589,478.05347367458,804.583333333333,1104.6875,0,0,"0"
4,482,16,15930.5165708755,1719.66825339753,1789.65972222222,1356.37673611111,0.5159,0.5701,"0.2555"
4,482,20,675.46587216931,908.57803453969,709.527777777778,762.094907407407,0.9825,0.921,"0.9186"
4,482,24,490.839905037339,329.852389864072,269.234375,286.736111111111,0.9951,0.6054,"0.6039"
4,482,28,411.649932397303,290.970998184581,265.234375,308.013888888889,0.2666,0.152,"0.0419"
4,483,12,52977.552885894,6106.82023407901,7258.08888888889,7570.67222222222,0.8502,0,"0.8925"
4,483,16,18488.0715500085,2397.5623985563,3388.8225,2995.96006944444,0.6167,0.0121,"0.0082"
4,483,20,7420.24505822879,1494.33333333333,1765.34895833333,1757.15509259259,0.6461,0.3866,"0.1538"
4,483,24,8187.00264847386,1207.125,987.541666666667,736.638888888889,0.0303,0.0017,"0.0037"
4,483,28,13005.721729883,1395.5,787.416666666667,585.6875,0,0,"0"
4,484,12,10012.3728653827,3428.98595374167,4692.3875,3113.59583333333,0.9072,0.8174,"0.8937"
4,484,16,3433.07010373276,3524.92513449138,4989.65625,2723.78472222222,0.6706,0.6246,"0.1609"
4,484,20,2415.58668749349,622.890285934012,583.75,537.233796296296,0.0679,0.0601,"0.1642"
4,484,24,2533.21575533738,722.113709698482,728.015,666.291666666667,0.018,0.014,"0.0028"
4,484,28,1499.20640613794,346.71249105065,307.54,227.965277777778,0.0032,0.0012,"0.008"
4,485,12,25119.8567283756,1391.7,1554.509375,1650.74027777778,0.9314,4e-04,"6e-04"
4,485,16,8195.20883328332,1219,867.104166666667,563.625,0.6223,0.0921,"0.0343"
4,485,20,1737.67943924167,1058.32112094712,650.027777777778,412.171296296296,0.6693,0.0077,"0.0073"
4,485,24,494.575309925248,316.326259381926,119.34375,118.357638888889,0.005,0.0022,"0"
4,485,28,846.221511869093,519.241016805354,206.96875,207.916666666667,2e-04,0,"0"
4,486,12,279385.925937498,3961.64556708677,3916.77777777778,4107.425,0.8941,0,"0"
4,486,16,7406.51436510927,4608.42324809842,4095.125,3025.49479166667,0.5412,0.1518,"0"
4,486,20,3025.70771611985,2661.91865499148,2850.07407407407,2119.99768518519,0.4162,0.2278,"0.0077"
4,486,24,1533.01495708436,985.479457490442,1262.0859375,1274.34027777778,0.0072,0.0601,"3e-04"
4,486,28,2037.3186422382,1343.12150502348,1713.484375,1732.95138888889,0,0,"0"
4,487,12,10660.947325396,5014.55000000005,3023.62222222222,1860.39861111111,0.9853,0,"0.049"
4,487,16,39299.7778595496,4700.64641959666,3220.6875,1922.74131944444,0.003,0.0016,"0.0158"
4,487,20,134.428007771271,192.382133255617,236.958333333333,368.643518518519,0.0291,0.1338,"0.026"
4,487,24,125.00415784541,47.8295284437103,41.59375,37.0347222222222,4e-04,4e-04,"0"
4,487,28,76.8299558917494,11.1664643506451,13.640625,10.7083333333333,0,0,"0"
4,489,12,182802.028842512,4645.78693816494,4820.2625,5111.40138888889,0.9933,0.916,"0.9738"
4,489,16,5132.34125340667,3512.20027209494,4246.66015625,3587.66840277778,0.9869,0.9385,"0.1639"
4,489,20,920.013593282635,831.263311164556,844.907407407407,724.532407407407,0.9454,0.8865,"0.3321"
4,489,24,697.985499020337,140.049486476616,145.736111111111,78.9861111111111,0.6919,0.3676,"0.2524"
4,489,28,341.959791519445,136.678010344505,131.305555555556,71.6319444444444,0.1403,0.0427,"0.0044"
4,490,12,182379.279682201,77410.3685339696,72930.6388888889,41058.2861111111,0.6567,0.0572,"0.3019"
4,490,16,69269.8985466137,48580.3537191513,37747.8515625,29997.6684027778,0.8085,0.3199,"0.0035"
4,490,20,3236.63163737992,5309.29795199755,2996.99074074074,2203.17592592593,0.0368,0.2382,"0.3271"
4,490,24,2202.28201239315,2840.78731132258,1792,1957.27430555556,0.0012,0.0024,"9e-04"
4,490,28,2037.33123922092,1382.71318460643,1454.38888888889,1680.31944444444,0,0,"0"
4,491,12,14144.1616101084,8605.42792353651,5944.73333333333,3460.95972222222,0.921,0,"0"
4,491,16,7356.79826055203,993.979526113636,898.3125,1339.27951388889,0.0859,0.1476,"0.1434"
4,491,20,684.187514022484,419.959024300658,333.583333333333,400.861111111111,0.0343,0.2382,"0"
4,491,28,1231.57814616455,638.249732113244,609.34375,501.548611111111,0,0,"0"
4,493,12,89751.4420349067,42566.4141803375,34374.552,36513.9097222222,0.9947,0.813,"0.0052"
4,493,16,41162.4147715489,46694.5510217417,35870.375,35562.1076388889,0.903,0.9406,"1e-04"
4,493,28,23895.5689284277,4466.41387705865,4202.58,4254.60416666667,0.3613,0.188,"0.0053"
4,494,12,19919.2761745168,4971.33625063846,5728.13055555555,5728.13055555555,0.7607,0.7582,"0.8899"
4,494,16,12628.0134407258,5392.09437468464,5170.605,5743.26388888889,0.904,0.2563,"0.3593"
4,494,20,559.533407219197,929.012837902689,914.653333333333,991.837962962963,0.2395,0.2326,"0.4579"
4,494,24,790.603222482836,918.3070420469,845.61,858.65625,0.002,0.0016,"0.0648"
4,494,28,1102.79277190622,1464.64757054957,1355.16,1389.60416666667,0.0057,3e-04,"0.0026"
4,497,12,48851.4275060983,5762.05,6565.3125,5521.79583333333,0.8194,0.0011,"0"
4,497,16,14051.4484267896,3431.78685148907,2566.45138888889,1816.859375,0.7051,0,"0.2529"
4,497,20,1572.74165301624,1544.96546689048,1407.16666666667,1001.47222222222,0.8344,0.0343,"0.0365"
4,497,24,1413.71263902978,1315.47385251581,891.84375,488.211805555556,0.0707,0.0041,"5e-04"
4,497,28,1216.92775125241,1346.64592830664,897.0625,577.486111111111,0.117,0.1238,"0.0057"
4,499,12,24058.1560589051,4411.15152300246,4901.5375,3674.17777777778,0.9555,0.9675,"0.8934"
4,499,16,3339.33041269399,1914.54069628333,2531.375,1754.80902777778,0.6162,0.906,"0.7262"
4,499,20,821.855273496096,745.464171325861,584.958333333333,825.504629629629,0.6906,0.1003,"0.9991"
4,499,24,676.126821638739,274.471962681465,71.0703125,70.4965277777778,0.2624,0.1852,"0.1752"
4,499,28,152.141248407426,159.004803167453,47.34375,48.2083333333333,0.0039,0.0045,"0.0045"
1,501,12,3043.11524654018,1238.72,734.9725,821.5184,0.8673,0.7389,"0.1757"
1,501,16,3115.48609380186,1041.01762986309,672.077380952381,737.881904761905,0.0467,0.0492,"0.024"
1,501,20,275.964897250453,278.118949885844,235.419117647059,282.435294117647,0.2016,0.4419,"0.0119"
