"condition","judge_draws","judgments_draw","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
3,10,53,20,49152.0731775635,40360.2924813498,44086.596875,46731.884,0.9994,0.9976,"0.9935"
3,10,54,20,46006.2476730572,42416.2230758941,52798.056,52798.056,0.9997,0.9982,"No need to compare!"
3,10,55,20,41969.9192667543,NA,48128.675,54022.748,1,NA,"0.9993"
3,10,56,20,38311.4683360159,37958.0512217335,34866.0888888889,47664.728,0.9999,0.9952,"0.9989"
3,10,57,20,35086.0843142992,34545.3990100966,37405.68125,45660.932,0.9995,0.9971,"0.9988"
3,10,58,20,51982.9863941236,51142.5728599577,76380.3375,41782.848,0.9957,0.9924,"0.9997"
3,10,59,20,50950.8603414877,NA,81074.49375,67117.48,0.9854,NA,"0.981"
3,10,60,20,91278.8478798102,77617.0782089002,84085.0222222223,74345.982,0.9993,0.9997,"0.9981"
3,10,61,20,56832.5450597215,50276.0088777243,52151.3,37254.04,0.9949,0.9924,"0.8385"
3,10,62,20,66243.9694305134,63400.2564528557,69202.390625,60299.614,0.9919,0.9939,"0.9919"
3,10,63,20,34317.097099877,NA,56232.8166666667,46782.462,0.9981,NA,"0.9984"
3,10,64,20,64852.2664512926,57868.9285147858,60723.2111111111,51791.144,0.9943,0.9866,"0.9647"
3,10,65,20,21312.0460544796,21250.7889256078,35811.5666666667,34541.98,0.9993,0.9997,"1"
3,10,66,20,52017.2366007099,50744.15728869,62295.0166666667,57998.496,0.989,0.9929,"0.9823"
3,10,67,20,79119.7527338364,NA,69739.4125,44067.562,0.9997,NA,"0.9984"
3,10,68,20,69458.1509529022,NA,67323.336,67323.336,0.9987,NA,"No need to compare!"
3,10,69,20,54667.3727688276,54162.3912340817,105010.922222222,55846.772,0.9998,0.9999,"0.9988"
3,10,70,20,39999.7889437344,38331.0572307568,67869.1555555556,50080.514,1,0.9995,"0.9992"
3,10,71,20,41218.113340285,39137.9352918689,45605.83125,55493.444,0.9999,0.9726,"0.9724"
3,10,72,20,72416.1785445593,NA,81255.9111111111,70002.176,0.999,NA,"0.9998"
3,10,73,20,35913.8012630263,35713.2496776927,58889.6333333334,52979.05,0.9992,0.9999,"0.9909"
3,10,74,20,69235.7586513423,53139.4438894701,63533.8625,57991.22,0.9818,0.5103,"0.5091"
3,10,75,20,31273.469484809,31514.354582449,41571.346875,42291.344,0.9996,0.9997,"0.9997"
3,10,76,20,73462.1238784802,NA,45787.9777777778,46201.182,0.9234,NA,"0.9997"
3,10,77,20,59312.2365541058,53275.3016892946,52590.3388888889,50272.356,0.9946,0.9969,"0.9877"
3,10,78,20,55378.1446475205,42680.7429670731,64311.125,36609.858,0.9978,0.9907,"0.997"
3,10,79,20,70929.0282421583,NA,85961.359375,65389.078,1,NA,"0.9999"
3,10,80,20,160899.722652506,141143.812965519,71107.8444444444,46139.21,0.9508,0.9145,"0.8754"
3,10,81,20,50030.5801743718,NA,63752.5722222222,51158.94,0.9901,NA,"0.9439"
3,10,82,20,59832.2608986863,57175.5925895501,43226.428125,47117.084,0.9949,0.9947,"0.9277"
3,10,83,20,43178.3543366071,41963.4529463715,53385.9666666667,47120.234,0.9986,0.9994,"0.9989"
3,10,84,20,91104.0070175227,91713.7297720432,68213.1111111111,53902.546,0.9853,0.9804,"0.9387"
3,10,85,20,60185.1039408461,53745.4232295469,52424.9166666667,45115.568,0.9961,0.9987,"0.9982"
3,10,86,20,48964.0161945726,49216.6994903723,48538.2166666667,52337.264,0.9725,0.9702,"0.9808"
3,10,87,20,125587.723352319,130032.902386861,73257.7333333333,55196.278,0.7239,0.6937,"0.5209"
3,10,88,20,33795.0187367416,34006.7520015584,37004.06875,49232.044,0.9998,0.9997,"0.9999"
3,10,89,20,42236.4432460686,36757.2710503937,40043.8666666667,36390.558,0.9976,0.9989,"0.9992"
3,10,90,20,64909.7156074423,60471.6668835308,83735.64375,58783.05,1,0.9635,"0.9983"
3,10,91,20,52754.8575181573,NA,45912.09375,49020.89,0.9955,NA,"0.9972"
3,10,92,20,42745.3621157523,42329.7675220595,47477.603125,56712.756,0.9995,0.9995,"0.9996"
3,10,93,20,18477.5506266413,NA,24185.0611111111,31932.17,0.9999,NA,"0.9984"
3,10,94,20,43810.7987534915,43436.250165049,51435.25,58137.99,0.9951,0.9986,"0.9996"
3,10,95,20,56826.0866438464,53614.5089860229,52350.121875,45947.398,0.9907,0.9905,"0.6513"
3,10,96,20,65622.8941068678,66935.4369115377,79441.3944444445,74538.18,0.9887,0.9939,"0.9892"
3,10,97,20,41771.3161637307,NA,46390.1277777778,50772.718,0.9998,NA,"0.9997"
3,10,98,20,33896.9883447031,30091.878908049,39511.9888888889,38754.942,0.9987,0.9999,"0.9993"
3,10,99,20,35981.7492598061,30445.5881393963,29854.365625,37169.94,0.9998,0.9994,"0.9987"
3,10,100,20,48255.5767532236,47186.9392947792,56296.503125,66931.108,1,1,"0.9999"
1,1,1,24,40284.8702100261,37572.3080741076,39616.41796875,36196.6325,0.4526,0.8143,"0.0696"
1,1,2,24,42481.6459535686,39878.881029662,21626.578125,37205.09,0.9729,0.8205,"0.9945"
1,1,3,24,25587.499298763,24600.0620745551,21875.484375,36490.17,0.9935,0.9592,"0.9887"
1,1,4,24,33948.0259678471,24741.4274360892,18691.83984375,15265.8575,0.8409,0.4847,"0.4717"
1,1,5,24,23425.0395078095,21519.8264960904,21546.92578125,29130.1775,0.9539,0.6791,"0.681"
1,1,6,24,21929.2952624268,23500.9797795003,19739.7109375,32603.115,0.9991,0.9996,"0.9921"
1,1,7,24,28053.0692098584,24493.0460084836,22274.0859375,36735.71,0.9968,0.9976,"0.9978"
1,1,8,24,20744.8376163205,19964.3215209086,20577.7890625,32861.9775,0.9399,0.9386,"0.9158"
1,1,9,24,22283.513918759,22754.174769636,22573.0078125,40476.7675,0.9365,0.9355,"0.9996"
1,1,10,24,27415.2762362134,28857.775461327,21950.54296875,35311.165,0.9965,0.9935,"0.96"
1,1,11,24,21011.8251886697,21294.2476450098,19147.44140625,35431.47,0.9998,0.9962,"0.9988"
1,1,12,24,19569.2604064052,17572.8437480285,17350.765625,18356.3975,0.9555,0.922,"0.7813"
1,1,13,24,43106.0421807361,39029.5963262871,31701.32421875,41488.6775,0.9977,0.6854,"0.6845"
1,1,14,24,22631.0938235082,23943.7867977788,21155.46484375,28224.905,0.995,0.8911,"0.9636"
1,1,15,24,16561.1387619337,17319.7735927686,17382.6527777778,27847.4175,0.9979,0.9966,"0.9679"
1,1,16,24,32868.409112171,33401.0251740931,32001.8333333333,38716.435,0.9858,0.992,"0.8521"
1,1,17,24,66857.2912611768,72170.6847420766,27053.625,31504.395,0.991,0.9869,"0.6888"
1,1,18,24,34919.3953121074,34947.9110402532,26059.08203125,47021.22,0.9989,0.7861,"0.7829"
1,1,19,24,20260.7240437895,21341.6417843031,21118.0078125,33773.8425,0.9987,0.9995,"0.9954"
1,1,20,24,19686.7974871022,19358.6598782044,20441.34375,25549.015,0.9353,0.828,"0.9434"
1,1,21,24,12274.5150826591,12838.529839554,14290.8515625,29248.985,1,0.9951,"0.9906"
1,1,22,24,28003.8886882186,28704.253577235,29879.0833333333,34936.54,0.9833,0.9483,"0.9995"
1,1,23,24,22433.0055773878,22202.5872589652,16221.37890625,35097.3725,0.9909,0.9721,"0.9982"
1,1,24,24,36038.1455719478,36270.6510276113,26976.2152777778,38170.5675,0.9998,0.9982,"0.9946"
1,1,25,24,8179.25535182237,8252.26172806249,9319.05078125,15627.445,0.9511,0.8906,"0.8759"
1,1,26,24,27944.9380136688,29085.0502661963,22129.46875,27695.48,0.9971,0.9731,"0.986"
1,1,27,24,30046.9448300086,30551.301519049,23015.7734375,22095.425,0.9401,0.9387,"0.7963"
1,1,28,24,23403.5655761283,20152.7197774483,17973.9765625,22940.78,0.8414,0.7463,"0.2778"
1,1,29,24,64407.7288874709,73109.3572120022,73751.4513888889,30357.8825,0.9996,0.2347,"0.2523"
1,1,30,24,12336.1977746108,13222.78453744,13299.2569444444,17404.7225,0.9974,0.9772,"0.9969"
1,1,31,24,88743.1212577337,NA,23121.8515625,35018.865,0.8535,NA,"0.6981"
1,1,32,24,18710.5862612564,18556.2538156207,16968.27734375,34968.9425,0.9687,0.9955,"0.9923"
1,1,33,24,25380.9752422966,24238.0205131173,22838.390625,31719.765,0.9942,0.9715,"0.825"
1,1,34,24,11227.4593827817,11752.654957347,11523.36328125,26620.73,0.9932,0.9904,"0.7166"
1,1,35,24,40431.12641628,37574.8432174452,35529.73046875,44281.3675,0.7882,0.7629,"0.5208"
1,1,36,24,41926.1404863157,45081.0953572639,24626.9921875,28649.5375,0.9516,0.9482,"0.3436"
1,1,37,24,24462.5348819517,22158.7500599483,20652.2265625,28609.6775,0.995,0.9976,"0.9981"
1,1,38,24,49403.1808597582,49193.9641861871,35965.875,41179.4575,0.9904,0.8299,"0.3012"
1,1,39,24,24103.085057444,24136.3432453705,20663.4236111111,29483.8375,0.9895,0.9487,"0.8377"
1,1,40,24,30884.0128747593,31212.4700845754,27316.0486111111,28076.5775,0.8978,0.7572,"0.7544"
1,1,41,24,41111.0605609313,40003.6864956864,33051.41796875,38678.4025,0.953,0.8308,"0.7805"
1,1,42,24,34796.1715802676,27333.4677079577,28887.09375,21854.805,0.8726,0.3203,"0.0886"
1,1,43,24,41803.3503855277,35124.6170479396,21233.4609375,25998.36,0.8303,0.8304,"0.6874"
1,1,44,24,65530.481579922,68107.8372399524,28191.125,30340.1225,0.5844,0.9235,"0.1071"
1,1,45,24,39881.5747976955,38980.4773915099,20008.37109375,20154.47,0.901,0.971,"0.2256"
1,1,46,24,26730.4976473923,24976.3575248661,24980.4097222222,21560.135,0.9553,0.9434,"0.9425"
1,1,47,24,37118.6338345897,32620.6691155541,34986.3333333333,39887.085,0.6139,0.5518,"0.8289"
1,1,48,24,21427.9349208242,21719.7428228712,10031.55859375,17523.24,0.9947,0.9477,"0.7473"
1,1,49,24,38012.6996460417,37557.1160727182,29462.9930555556,45303.7225,0.5175,0.5096,"0.5083"
1,1,50,24,34630.4133197559,34680.7379994301,30071.0694444444,43325.5325,0.9704,0.9705,"0.9685"
1,1,51,24,48051.0380477645,50128.2349890011,16124.5390625,20891.74,0.9391,0.8989,"0.6759"
1,1,52,24,32199.9159947657,32334.9500580623,24430.3055555555,37235.135,0.9941,0.9359,"0.926"
1,1,53,24,13427.4923621454,14512.9924729056,10082.703125,22316.9875,0.9684,0.9995,"0.9861"
1,1,54,24,38667.1119572263,25888.1490344762,26320.29296875,27948.2575,0.9453,0.8801,"0.412"
1,1,55,24,28188.2971785398,28338.5741219805,23036.4583333333,34044.6075,0.9794,0.9983,"0.9886"
1,1,56,24,22885.1634628625,19887.2792061448,20599.68359375,24092.2275,0.9573,0.9947,"0.9586"
1,1,57,24,24291.9118904226,24323.8620801937,17906.8402777778,29218.3425,0.9897,0.9898,"0.9861"
1,1,58,24,33081.692836495,32962.5261605053,30225.953125,36090.64,0.998,0.9553,"0.87"
1,1,59,24,18342.7213404921,19485.1937127025,16897.421875,28527.3375,0.9786,0.9996,"0.9959"
1,1,60,24,37213.4183551425,34692.7027764406,15304.99609375,12054.49,0.9348,0.9812,"0.0325"
1,1,61,24,17259.2704920405,17519.3273521402,10974.3203125,22367.99,0.999,0.9837,"0.9893"
1,1,62,24,29868.5339878152,27626.3579953756,28870.7361111111,39673.115,0.9223,0.8916,"0.8002"
1,1,63,24,12086.822216433,12093.694205597,8745.91796875,26270.925,0.9217,0.9069,"0.5892"
1,1,64,24,31035.4460001532,31416.2112776287,29411.1796875,44657.2875,0.9942,0.9939,"0.6798"
1,1,65,24,33910.5751604623,33957.09039604,22881.4027777778,40722.8025,0.9998,0.9947,"0.9857"
1,1,66,24,11643.9210835317,11725.8623173226,10841.15625,19715.9725,1,0.9993,"0.9892"
1,1,67,24,33194.5872539517,33525.5399388202,26590.4097222222,37981.4375,0.7688,0.7635,"0.9917"
1,1,68,24,42288.7193568737,37550.9994205963,34068.9296875,39244.8925,0.9953,0.8985,"0.8431"
1,1,69,24,31483.4929875089,32059.8766441755,33136.6875,40089.98,0.9832,0.9774,"0.9932"
1,1,70,24,56001.9122969348,56008.4494954205,49044.17,49044.17,0.9504,0.996,"No need to compare!"
1,1,71,24,20948.5630141191,22233.3806322696,21187.5859375,31910.74,0.9692,0.9968,"0.9914"
1,1,72,24,18207.8986309638,17205.1041384438,14865.03515625,17755.455,0.9191,0.7586,"0.5693"
1,1,73,24,33142.7097005888,33538.1285021707,29655.5234375,41409.2825,0.9522,0.8679,"0.6565"
1,1,74,24,24431.0877576352,19474.2983628132,19609.7847222222,19873,0.9911,0.9931,"0.9959"
1,1,75,24,33228.5912493493,32769.2198358767,26502.47265625,29882.8325,0.9919,0.9731,"0.6216"
1,1,76,24,37554.0618642328,41883.3408377448,22643.47265625,27707.425,0.9281,0.9304,"0.8989"
1,1,77,24,26146.2390265665,26172.8732714979,22316.1458333333,27603.495,0.9976,0.9904,"0.9925"
1,1,78,24,25914.534847142,26057.4932357413,18759.9236111111,37808.2575,0.9987,0.9798,"0.999"
1,1,79,24,22434.3384769952,20316.9218272571,21173.48046875,16944.9875,0.8712,0.788,"0.2359"
1,1,80,24,48988.8222015943,51629.2823797555,66132.2222222222,31263.915,0.9581,0.9619,"0.9727"
1,1,81,24,25627.0996354177,26015.5776936687,22432.6328125,36210.825,0.9301,0.9756,"0.9909"
1,1,82,24,12464.4010417736,13299.2013188633,14216.8046875,27825.805,0.9873,0.9549,"0.8408"
1,1,83,24,21052.9715799339,21190.0078553264,16826.71484375,27323.7925,0.995,0.9949,"0.8523"
1,1,84,24,48849.2705377132,NA,18025.84765625,31927.695,0.9907,NA,"0.8356"
1,1,85,24,39392.5465761946,36110.1692832589,19019.765625,21546.55,0.8117,0.939,"0.5291"
1,1,86,24,19172.1830446248,19761.6668727637,19745.8125,18872.125,0.965,0.9655,"0.998"
1,1,87,24,57840.3331812278,52800.1925128176,39181.6736111111,42075.765,0.9999,0.6372,"0.6479"
1,1,88,24,31217.5343842006,28620.9948396236,16706.16015625,22455.065,0.4081,0.5946,"0.1214"
1,1,89,24,13472.2744933338,13465.4296017805,14470.5625,28448.51,0.9756,0.9991,"0.9985"
1,1,90,24,28347.6218710688,28516.4622683266,22551.1597222222,28554.4825,0.9966,0.9975,"0.9258"
1,1,91,24,30975.1377631548,30981.1841826459,20967.77734375,37556.43,0.982,0.8945,"0.9984"
1,1,92,24,30961.1003620295,28545.4786646159,22403.31640625,28987.2175,0.9932,0.9723,"0.9681"
1,1,93,24,26987.2501328888,25562.7207615204,26529.375,35060.175,0.9794,0.9986,"0.9518"
1,1,94,24,8672.37702326035,9247.78007862973,8139.4375,24241.4925,0.9722,0.998,"0.9952"
1,1,95,24,45813.9440560062,38661.5890673568,28102.33203125,23766.695,0.5882,0.2609,"0.0321"
1,1,96,24,92930.941596918,85133.2653314671,80111.7986111111,39739.0825,0.5746,0.6249,"0.5724"
1,1,97,24,69418.3089911582,73811.4830239022,26211.375,31279.645,0.9928,0.6031,"0.4708"
1,1,98,24,40296.5252509299,40661.1609207882,30106.6953125,39427.8725,0.9633,0.9737,"0.9903"
1,1,99,24,26732.0890809108,27689.6450430557,27604.1180555556,28813.7075,0.8417,0.79,"0.6516"
1,1,100,24,35313.7632923442,36097.3127570823,35488.9236111111,35602.095,0.9703,0.8959,"0.9939"
1,2,1,24,35451.443313711,35448.7864448258,36640.7890625,34688.6675,0.9962,0.9756,"0.9978"
1,2,2,24,15160.8163990415,15361.0742322905,12205.5703125,12330.8,0.9487,0.9665,"0.8552"
1,2,3,24,19536.5014450313,19550.3519225944,19953.27734375,21550.5525,0.9993,0.9934,"0.9834"
1,2,4,24,35581.1249541824,35382.7083009401,29583.97265625,30392.1825,0.9793,0.9988,"1"
1,2,5,24,46134.0499666595,35487.1600518343,28211.8402777778,13579.375,0.9844,0.9779,"0.9923"
1,2,6,24,32801.9132170418,32460.4277227714,9135.71527777776,5219.57,0.9992,0.9964,"0.9998"
1,2,7,24,31080.7694548957,30704.6751185702,23674.8055555555,16180.61,0.9981,0.9791,"0.9833"
1,2,8,24,21408.5390236275,21416.6876891025,24857.8680555555,19571.55,0.9965,0.9985,"0.9993"
1,2,9,24,38819.4735468779,38911.1608043914,30954.0277777778,23155.7525,0.9972,0.9396,"0.9994"
1,2,10,24,29486.5539585357,29623.6823677565,15370.4375,16878.095,0.985,0.9972,"0.982"
1,2,11,24,33297.7781216047,33265.7930262839,27249.7325,27249.7325,0.602,0.787,"No need to compare!"
1,2,12,24,22635.0545408205,22222.108821542,24537.9425,24537.9425,0.8301,0.7389,"No need to compare!"
1,2,13,24,22963.0508482085,22724.2990607176,23899.7638888889,17891.37,0.9533,0.9474,"0.9452"
1,2,14,24,57926.3192780703,56602.3686796985,42894.8888888889,21563.5425,0.9972,0.9847,"0.9985"
1,2,15,24,31279.2244338327,31251.4160774807,27426.335,27426.335,0.9476,0.9921,"No need to compare!"
1,2,16,24,36997.3441545602,36997.0794159934,37950.47265625,38820.41,0.9718,0.9948,"0.9953"
1,2,17,24,38685.9128422693,38574.2803399209,57871.046875,31078.9425,0.9701,0.9582,"0.9989"
1,2,18,24,26717.4201109299,25979.2124748822,32042.8819444444,21813.815,0.7791,0.7761,"0.7901"
1,2,19,24,36472.069295607,36513.6438993317,20413.36328125,21664.2075,0.9944,0.9965,"0.9983"
1,2,20,24,18811.2319009659,18746.6880165864,18567.38671875,19507.4,0.9994,0.9981,"0.9981"
1,2,21,24,28635.9162667687,24344.3754018178,26828.5,19798.905,0.974,0.9888,"0.9546"
1,2,22,24,18383.7106598627,16839.7517233648,19476.2430555555,9238.02249999999,0.9968,0.998,"0.9964"
1,2,23,24,22430.5288577911,22508.0878095504,24510.11,24510.11,0.9991,0.9939,"No need to compare!"
1,2,24,24,39349.1028492648,28189.7314562163,24214.87109375,23457.535,0.8944,0.3926,"0.7156"
1,2,25,24,25208.6491681406,23275.5335133942,22482.3203125,23502.2875,0.9586,0.99,"0.9828"
1,2,26,24,37257.4831342832,32330.2035926464,27172.46875,26427.545,0.9936,0.9973,"0.9465"
1,2,27,24,64035.4963331086,38260.5359478974,42435.7916666667,35776.7225,0.9999,0.9959,"0.9956"
1,2,28,24,46178.5116742123,46189.2969041268,35153.9444444444,30650.3075,0.9628,0.9682,"0.9998"
1,2,29,24,30072.567478551,27648.1353507696,32841.7569444444,26191.1075,0.9997,0.9991,"0.9968"
1,2,30,24,26759.8768946434,26812.746431306,24799.4140625,25391.7225,0.9989,0.999,"0.999"
1,2,31,24,20154.9886741117,20246.8488431755,22799.33,22799.33,0.9997,1,"No need to compare!"
1,2,32,24,36157.0867991331,26238.669632954,26435.2578125,24633.6075,0.9888,0.9898,"0.9907"
1,2,33,24,33438.4108798515,33466.8254514727,29670.69921875,30997.7525,0.9964,0.9133,"1"
1,2,34,24,19276.7711848806,19576.5610033458,8265.77734375,7901.655,0.948,0.9707,"0.9583"
1,2,35,24,36801.7468288247,36979.6272346564,31103.07,31103.07,0.9813,0.9721,"No need to compare!"
1,2,36,24,33377.4333264823,32324.8969476742,47670.40625,18804.0375,0.9998,0.9968,"0.9994"
1,2,37,24,42783.1099198431,40472.4168966015,25260.7175,25260.7175,0.9831,0.905,"No need to compare!"
1,2,38,24,26192.7743815538,26126.4782477099,26776.0486111111,25476.2975,0.8015,0.9605,"0.9998"
1,2,39,24,23866.893862839,23877.8001979733,25694.07,25694.07,0.9883,0.9952,"No need to compare!"
1,2,40,24,22721.4939237299,22669.0150179527,27271.0277777778,17937.3975,0.9974,0.9998,"0.998"
1,2,41,24,25260.1594248633,25345.2806706882,30112.4791666667,22511.825,0.9163,0.9547,"0.9806"
1,2,42,24,23595.1765841003,23571.8767584048,21800.445,21800.445,0.9978,0.9878,"No need to compare!"
1,2,43,24,33471.3532415832,33459.4065856327,35375.65234375,35052.4075,0.9994,0.9979,"1"
1,2,44,24,30857.1462055467,30836.3935088973,24405.165,24405.165,0.9856,0.9891,"No need to compare!"
1,2,45,24,30771.7019002465,30523.237959487,37090.53125,26818.255,0.9936,0.9782,"0.9709"
1,2,46,24,33848.6886316295,32606.3529746143,33522.5416666666,21612.345,0.9974,0.9978,"0.9996"
1,2,47,24,48400.5367325706,47430.0710924524,18238.4861111111,15376.69,0.9609,0.9632,"0.9999"
1,2,48,24,34289.8889407662,34209.0814610578,28720,29379.6275,0.9902,0.9285,"0.9981"
1,2,49,24,27546.8490394185,27644.7535228052,19182.3203125,20087.92,0.9108,0.982,"0.8459"
1,2,50,24,31801.2296227737,31880.4585332521,29930.2708333333,23407.4475,0.8508,0.8481,"0.983"
1,2,51,24,10150.3540331492,10312.556629574,10622.17578125,11547.685,0.9749,0.9784,"0.9772"
1,2,52,24,22555.1605513533,21981.789945502,21285.45703125,20685.4175,0.9486,0.9524,"0.9916"
1,2,53,24,12277.783412814,12268.8227228231,8722.90625,9368.175,0.999,0.9977,"0.9999"
1,2,54,24,27633.0099999863,23922.1008943755,22402.9652777778,13805.2325,0.9988,0.9966,"0.9997"
1,2,55,24,15891.2481320806,13453.9305904336,11130.90234375,10005.815,0.9964,0.9955,"0.9957"
1,2,56,24,32807.9280491056,32782.3866525227,33848.48046875,33472.6175,0.9999,0.9991,"0.9965"
1,2,57,24,26404.8036148922,26428.5901918021,25626.77734375,26682.955,0.9975,0.997,"0.9989"
1,2,58,24,22339.1041784984,22262.0221399805,24996.2777777778,17750.84,0.5704,0.4467,"0.5736"
1,2,59,24,21066.9175971092,20893.5439645529,10351.9765625,8048.615,0.7746,0.9819,"0.974"
1,2,60,24,16649.7578441887,14954.9527360418,19121.25,10915.0575,0.9805,0.9489,"0.9483"
1,2,61,24,12766.9783141351,12814.372214728,12409.45703125,12365.8975,0.9998,0.9997,"1"
1,2,62,24,12730.7012113895,12778.8295754983,14321.75390625,15140.09,0.9994,0.9986,"0.9989"
1,2,63,24,6492.28401036326,6473.12144002653,11219.7013888889,5944.2875,0.9985,0.9863,"0.9995"
1,2,64,24,25099.0167578032,25094.2624745061,28882.5138888889,26284.165,0.4069,0.6717,"0.9998"
1,2,65,24,10632.0432632929,10724.2587790952,8735.2890625,10177.735,0.648,0.512,"0.5892"
1,2,66,24,12493.7696781496,12448.5428507585,13360.52734375,12617.77,0.9878,0.9698,"0.9847"
1,2,67,24,10103.4228988512,10927.6834330448,11795.359375,12203.2425,0.9972,0.9405,"0.9951"
1,2,68,24,43854.5725631587,43758.2756752389,41615.5555555555,33623.0825,0.9105,0.7875,"0.8716"
1,2,69,24,29568.6534867218,29451.8578614921,28417.9513888889,18083.74,0.8978,0.9827,"0.9004"
1,2,70,24,14428.9091328592,14484.7062380348,16795.1944444444,11620.975,0.8284,0.7802,"0.9271"
1,2,71,24,19300.4745652383,18758.7515936355,13363.4027777778,5613.2475,0.9934,0.9937,"0.9966"
1,2,72,24,25772.2311969088,24039.9152719025,29030.6875,21444.0375,0.9976,0.9959,"0.9986"
1,2,73,24,37240.4564751718,37141.7986692156,35950.265,35950.265,0.9896,0.9862,"No need to compare!"
1,2,74,24,23918.4193915509,24088.359811266,13441.1171875,11290.3025,0.9768,0.9985,"0.9639"
1,2,75,24,22016.1145095001,21973.8271701785,25994.1111111111,21839.7075,0.9759,0.9982,"1"
1,2,76,24,28245.2779923864,28046.4892260081,23959.3611111111,16352.3675,0.9901,0.9995,"0.9983"
1,2,77,24,13534.780395408,13494.7789362563,12273.37109375,12745.195,0.9952,0.9989,"0.9992"
1,2,78,24,7683.14750553506,7579.14336923907,9952.18055555555,6553.6675,0.9597,0.952,"0.9998"
1,2,79,24,26996.4163011836,26952.4378282759,25286.8680555555,20692.9325,0.999,0.9987,"1"
1,2,80,24,24066.8711626906,23814.7041852083,20129.9027777778,15132.94,0.9371,0.9974,"0.9981"
1,2,81,24,42834.3428430881,43062.540299498,13179.59375,13741.1625,1,0.9986,"0.9992"
1,2,82,24,35076.577891747,35003.166393632,35759.625,36418.575,0.9931,0.9999,"0.9989"
1,2,83,24,47127.8282983617,36744.1538565194,32338.28515625,31777.05,0.9999,0.9918,"0.9785"
